-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,13     3,51     3,41     2,98     2,46     1,61    -0,20    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,03     3,92     3,10     2,74     3,46     3,92     2,68    -0,17    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33     1,34     3,92     0,99    -0,33    -0,15     2,43     3,92     1,96    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33     1,74     3,83     0,25    -0,33    -0,33    -0,22     2,71     3,83     0,64    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33     2,90     2,24    -0,33    -0,33    -0,33    -0,33     1,27     3,92     1,86    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33     0,25     3,73     0,84    -0,33    -0,33    -0,33    -0,33     0,75     3,92     1,86    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,07     3,13     3,78     0,32    -0,33    -0,33    -0,33    -0,33     2,01     3,92     1,21    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33     2,49     3,92     3,61    -0,33    -0,33    -0,33    -0,33    -0,33     2,11     3,60     0,10    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,30     3,21     3,92     3,06    -0,33    -0,33    -0,33    -0,33    -0,33     3,48     2,11    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33     0,40     3,92     3,92     1,14    -0,33    -0,33    -0,33    -0,33     0,39     3,78     1,21    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33     2,33     3,93     3,78     0,37    -0,33    -0,33    -0,33    -0,33     1,67     3,35    -0,13    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33     3,33     3,75     0,90    -0,33    -0,33    -0,33    -0,33     0,00     3,15     1,62    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33     1,19     0,67    -0,33    -0,33    -0,33    -0,33    -0,33     2,56     3,66     0,10    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33     1,67     3,90     1,57    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33     2,71     3,70     0,10    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33     0,39     3,93     1,52    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33     2,29     3,93     0,62    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33     0,50     3,60     2,31    -0,30    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,22     3,20     3,82     0,08    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33     0,99     3,92     0,99    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
-0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    -0,33    
