-0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    
-0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    
-0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    
-0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    
-0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,32     0,44     1,18     1,80     3,19     3,17     3,17     1,45    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    
-0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,33    -0,11     1,58     2,65     3,16     3,16     3,05     2,57     1,41     0,16    -0,35    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    
-0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39     1,11     3,16     3,17     3,16     3,16     2,56     0,59    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    
-0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39     0,79     3,16     3,17     2,89     1,24    -0,26    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    
-0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39     0,69     3,16     2,85     0,26    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    
-0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39     2,91     3,17     0,15    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    
-0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39     1,73     3,16     0,36    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    
-0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39     0,58     3,16     2,92     0,83    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    
-0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,14     1,76     3,17     3,13     2,89     1,62     1,52     1,22     0,17     0,17    -0,35    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    
-0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39     0,75     1,88     3,16     3,16     3,16     3,17     3,16     3,16     2,40     1,81     0,15    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    
-0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39     0,36     1,51     2,36     2,35     2,60     3,17     3,17     3,19     1,83    -0,39    -0,39    -0,39    -0,39    -0,39    -0,39    
