-0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    
-0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    
-0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    
-0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    
-0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29     1,57     3,22     1,79     1,79    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    
-0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29     1,57     4,28     4,34     4,34     4,34     2,03    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    
-0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29     0,17     0,72     1,31     3,99     4,34     2,28    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    
-0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29     1,03     4,10     2,28    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    
-0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29     0,87     2,28    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    
-0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,05     1,79     2,30    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    
-0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29     0,25     4,34     2,28    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    
-0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29     2,25     4,34     2,28    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    
-0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29     2,81     4,34     2,52    -0,23    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    
-0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29     2,81     4,34     4,35     0,21    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    
-0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29     1,69     4,35     4,39     0,21    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    
-0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29     0,25     4,34     4,35     0,21    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    -0,29    
