-0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,41     0,43     1,00     1,91     2,36     2,36     1,91    -0,28    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,23     1,08     1,78     2,34     2,34     2,34     2,34     2,34     2,34    -0,09    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,34     1,09     2,25     2,34     2,36     2,34     2,34     2,34     2,34     2,34     1,75    -0,33    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49     0,73     2,34     2,34     2,34     2,36     2,34     2,34     2,34     2,34     1,54     0,14    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49     0,14     1,55     1,55    -0,01     1,82     2,34     2,34     2,02     2,03     2,34     2,34     2,22     0,70    -0,30    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49     1,27     2,34     2,34     0,57     1,16     1,01     0,83     0,25     2,04     2,34     2,34     1,41    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49     0,83     2,34     2,34     2,20     1,36    -0,36    -0,49     1,97     2,36     2,34     1,56    -0,31    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,42     1,02     2,34     2,34     2,34     2,01     1,30     2,33     2,36     1,59    -0,33    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,43     0,10     2,06     2,34     2,34     2,34     2,34     2,23    -0,38    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49     1,03     2,34     2,34     2,34     2,34     2,22    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49     1,11     2,36     2,36     2,36     2,31     0,88    -0,43    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49     0,46     2,34     2,34     2,34     2,36     2,34     0,72    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
-0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49     0,66     2,34     2,34     2,34     2,36     2,34     2,20     0,29    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    -0,49    
