-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,13     2,42     3,19     2,30    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,15     2,31     3,16     3,16     1,75    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37     2,41     3,16     3,16     3,16     0,03    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37     1,14     3,15     3,16     3,16     3,16    -0,02    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37     0,16     2,83     3,11     1,83     3,08     3,16    -0,02    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,32     2,76     3,16     1,57     0,87     3,16     3,16    -0,02    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,32     1,69     3,16     2,42    -0,16     0,87     3,16     3,16    -0,02    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37     0,87     3,16     3,16     0,34    -0,37     0,87     3,16     3,16    -0,02    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,25     2,48     3,16     1,90    -0,25    -0,37     0,87     3,16     2,20    -0,32    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,16     2,27     3,16     2,80    -0,37    -0,37    -0,37     1,16     2,73    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37     1,81     3,16     3,16     2,87     2,45     2,45     2,45     2,99     3,08     0,44    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37     1,65     3,15     3,16     3,16     3,16     3,16     3,16     3,16     3,16     3,09     0,48    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37     2,90     3,16     3,16     3,16     2,13     1,93     0,79     0,73     2,87     2,73    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,02     1,29     0,61    -0,16    -0,33    -0,37    -0,37    -0,37     2,31     2,73    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37     2,31     2,73    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37     0,16     3,08     2,73    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37     0,21     3,16     2,73    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37     0,21     3,16     2,92     0,09    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37     0,09     2,98     3,16     0,63    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37     1,71     2,81    -0,19    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
-0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    -0,37    
